id,SatisfactionName,value
1021,RelationshipSatisfaction,1
1022,RelationshipSatisfaction,1
1023,RelationshipSatisfaction,4
1024,RelationshipSatisfaction,2
1025,RelationshipSatisfaction,3
1026,RelationshipSatisfaction,3
1027,RelationshipSatisfaction,1
1028,RelationshipSatisfaction,1
1029,RelationshipSatisfaction,3
1030,RelationshipSatisfaction,1
1031,RelationshipSatisfaction,1
1032,RelationshipSatisfaction,2
1033,RelationshipSatisfaction,1
1034,RelationshipSatisfaction,2
1035,RelationshipSatisfaction,4
1036,RelationshipSatisfaction,3
1037,RelationshipSatisfaction,4
1038,RelationshipSatisfaction,1
1039,RelationshipSatisfaction,4
1040,RelationshipSatisfaction,3
1041,RelationshipSatisfaction,4
1042,RelationshipSatisfaction,4
1043,RelationshipSatisfaction,2
1044,RelationshipSatisfaction,2
1045,RelationshipSatisfaction,3
1046,RelationshipSatisfaction,3
1047,RelationshipSatisfaction,1
1048,RelationshipSatisfaction,4
1049,RelationshipSatisfaction,3
1050,RelationshipSatisfaction,3
1051,RelationshipSatisfaction,3
1052,RelationshipSatisfaction,2
1053,RelationshipSatisfaction,1
1054,RelationshipSatisfaction,2
1055,RelationshipSatisfaction,4
1056,RelationshipSatisfaction,4
1057,RelationshipSatisfaction,1
1058,RelationshipSatisfaction,3
1059,RelationshipSatisfaction,1
1060,RelationshipSatisfaction,3
1061,RelationshipSatisfaction,3
1062,RelationshipSatisfaction,2
1063,RelationshipSatisfaction,3
1064,RelationshipSatisfaction,1
1065,RelationshipSatisfaction,2
1066,RelationshipSatisfaction,4
1067,RelationshipSatisfaction,3
1068,RelationshipSatisfaction,3
1069,RelationshipSatisfaction,4
1070,RelationshipSatisfaction,4
1071,RelationshipSatisfaction,1
1072,RelationshipSatisfaction,3
1073,RelationshipSatisfaction,2
1074,RelationshipSatisfaction,1
1075,RelationshipSatisfaction,2
1076,RelationshipSatisfaction,1
1077,RelationshipSatisfaction,3
1078,RelationshipSatisfaction,3
1079,RelationshipSatisfaction,4
1080,RelationshipSatisfaction,4
1081,RelationshipSatisfaction,4
1082,RelationshipSatisfaction,2
1083,RelationshipSatisfaction,2
1084,RelationshipSatisfaction,4
1085,RelationshipSatisfaction,1
1086,RelationshipSatisfaction,4
1087,RelationshipSatisfaction,2
1088,RelationshipSatisfaction,2
1089,RelationshipSatisfaction,1
1090,RelationshipSatisfaction,3
1091,RelationshipSatisfaction,4
1092,RelationshipSatisfaction,4
1093,RelationshipSatisfaction,3
1094,RelationshipSatisfaction,4
1095,RelationshipSatisfaction,2
1096,RelationshipSatisfaction,4
1097,RelationshipSatisfaction,2
1098,RelationshipSatisfaction,3
1099,RelationshipSatisfaction,1
1100,RelationshipSatisfaction,1
1101,RelationshipSatisfaction,1
1102,RelationshipSatisfaction,4
1103,RelationshipSatisfaction,3
1104,RelationshipSatisfaction,1
1105,RelationshipSatisfaction,4
1106,RelationshipSatisfaction,4
1107,RelationshipSatisfaction,3
1108,RelationshipSatisfaction,2
1109,RelationshipSatisfaction,2
1110,RelationshipSatisfaction,4
1111,RelationshipSatisfaction,2
1112,RelationshipSatisfaction,1
1113,RelationshipSatisfaction,2
1114,RelationshipSatisfaction,4
1115,RelationshipSatisfaction,3
1116,RelationshipSatisfaction,3
1117,RelationshipSatisfaction,2
1118,RelationshipSatisfaction,1
1119,RelationshipSatisfaction,4
1120,RelationshipSatisfaction,2
1121,RelationshipSatisfaction,1
1122,RelationshipSatisfaction,4
1123,RelationshipSatisfaction,3
1124,RelationshipSatisfaction,1
1125,RelationshipSatisfaction,4
1126,RelationshipSatisfaction,3
1127,RelationshipSatisfaction,4
1128,RelationshipSatisfaction,4
1129,RelationshipSatisfaction,4
1130,RelationshipSatisfaction,4
1131,RelationshipSatisfaction,2
1132,RelationshipSatisfaction,3
1133,RelationshipSatisfaction,3
1134,RelationshipSatisfaction,4
1135,RelationshipSatisfaction,2
1136,RelationshipSatisfaction,3
1137,RelationshipSatisfaction,2
1138,RelationshipSatisfaction,3
1139,RelationshipSatisfaction,4
1140,RelationshipSatisfaction,4
1141,RelationshipSatisfaction,2
1142,RelationshipSatisfaction,1
1143,RelationshipSatisfaction,1
1144,RelationshipSatisfaction,4
1145,RelationshipSatisfaction,2
1146,RelationshipSatisfaction,1
1147,RelationshipSatisfaction,4
1148,RelationshipSatisfaction,4
1149,RelationshipSatisfaction,1
1150,RelationshipSatisfaction,4
1151,RelationshipSatisfaction,2
1152,RelationshipSatisfaction,3
1153,RelationshipSatisfaction,3
1154,RelationshipSatisfaction,3
1155,RelationshipSatisfaction,4
1156,RelationshipSatisfaction,4
1157,RelationshipSatisfaction,4
1158,RelationshipSatisfaction,1
1159,RelationshipSatisfaction,4
1160,RelationshipSatisfaction,1
1161,RelationshipSatisfaction,4
1162,RelationshipSatisfaction,3
1163,RelationshipSatisfaction,1
1164,RelationshipSatisfaction,4
1165,RelationshipSatisfaction,3
1166,RelationshipSatisfaction,2
1167,RelationshipSatisfaction,4
1168,RelationshipSatisfaction,3
1169,RelationshipSatisfaction,1
1170,RelationshipSatisfaction,3
1171,RelationshipSatisfaction,2
1172,RelationshipSatisfaction,3
1173,RelationshipSatisfaction,3
1174,RelationshipSatisfaction,3
1175,RelationshipSatisfaction,3
1176,RelationshipSatisfaction,2
1177,RelationshipSatisfaction,3
1178,RelationshipSatisfaction,1
1179,RelationshipSatisfaction,3
1180,RelationshipSatisfaction,3
1181,RelationshipSatisfaction,2
1182,RelationshipSatisfaction,3
1183,RelationshipSatisfaction,1
1184,RelationshipSatisfaction,3
1185,RelationshipSatisfaction,1
1186,RelationshipSatisfaction,1
1187,RelationshipSatisfaction,4
1188,RelationshipSatisfaction,2
1189,RelationshipSatisfaction,3
1190,RelationshipSatisfaction,3
1191,RelationshipSatisfaction,1
1192,RelationshipSatisfaction,2
1193,RelationshipSatisfaction,2
1194,RelationshipSatisfaction,3
1195,RelationshipSatisfaction,1
1196,RelationshipSatisfaction,4
1197,RelationshipSatisfaction,1
1198,RelationshipSatisfaction,3
1199,RelationshipSatisfaction,2
1200,RelationshipSatisfaction,1
1201,RelationshipSatisfaction,1
1202,RelationshipSatisfaction,4
1203,RelationshipSatisfaction,3
1204,RelationshipSatisfaction,3
1205,RelationshipSatisfaction,1
1206,RelationshipSatisfaction,3
1207,RelationshipSatisfaction,4
1208,RelationshipSatisfaction,3
1209,RelationshipSatisfaction,3
1210,RelationshipSatisfaction,4
1211,RelationshipSatisfaction,3
1212,RelationshipSatisfaction,2
1213,RelationshipSatisfaction,2
1214,RelationshipSatisfaction,2
1215,RelationshipSatisfaction,3
1216,RelationshipSatisfaction,1
1217,RelationshipSatisfaction,4
1218,RelationshipSatisfaction,2
1219,RelationshipSatisfaction,3
1220,RelationshipSatisfaction,3
1221,RelationshipSatisfaction,4
1222,RelationshipSatisfaction,3
1223,RelationshipSatisfaction,3
1224,RelationshipSatisfaction,3
1225,RelationshipSatisfaction,3
1226,RelationshipSatisfaction,1
1227,RelationshipSatisfaction,4
1228,RelationshipSatisfaction,2
1229,RelationshipSatisfaction,2
1230,RelationshipSatisfaction,2
1231,RelationshipSatisfaction,4
1232,RelationshipSatisfaction,2
1233,RelationshipSatisfaction,2
1234,RelationshipSatisfaction,4
1235,RelationshipSatisfaction,2
1236,RelationshipSatisfaction,2
1237,RelationshipSatisfaction,2
1238,RelationshipSatisfaction,3
1239,RelationshipSatisfaction,4
1240,RelationshipSatisfaction,4
1241,RelationshipSatisfaction,3
1242,RelationshipSatisfaction,2
1243,RelationshipSatisfaction,3
1244,RelationshipSatisfaction,4
1245,RelationshipSatisfaction,4
1246,RelationshipSatisfaction,3
1247,RelationshipSatisfaction,3
1248,RelationshipSatisfaction,3
1249,RelationshipSatisfaction,3
1250,RelationshipSatisfaction,4
1251,RelationshipSatisfaction,1
1252,RelationshipSatisfaction,1
1253,RelationshipSatisfaction,4
1254,RelationshipSatisfaction,3
1255,RelationshipSatisfaction,3
1256,RelationshipSatisfaction,2
1257,RelationshipSatisfaction,1
1258,RelationshipSatisfaction,3
1259,RelationshipSatisfaction,3
1260,RelationshipSatisfaction,2
1261,RelationshipSatisfaction,3
1262,RelationshipSatisfaction,4
1263,RelationshipSatisfaction,2
1264,RelationshipSatisfaction,2
1265,RelationshipSatisfaction,4
1266,RelationshipSatisfaction,2
1267,RelationshipSatisfaction,3
1268,RelationshipSatisfaction,4
1269,RelationshipSatisfaction,2
1270,RelationshipSatisfaction,1
1271,RelationshipSatisfaction,2
1272,RelationshipSatisfaction,2
1273,RelationshipSatisfaction,3
1274,RelationshipSatisfaction,1
1275,RelationshipSatisfaction,4
1276,RelationshipSatisfaction,1
1277,RelationshipSatisfaction,3
1278,RelationshipSatisfaction,4
1279,RelationshipSatisfaction,3
1280,RelationshipSatisfaction,3
1281,RelationshipSatisfaction,4
1282,RelationshipSatisfaction,2
1283,RelationshipSatisfaction,3
1284,RelationshipSatisfaction,3
1285,RelationshipSatisfaction,3
1286,RelationshipSatisfaction,4
1287,RelationshipSatisfaction,3
1288,RelationshipSatisfaction,3
1289,RelationshipSatisfaction,4
1290,RelationshipSatisfaction,3
1291,RelationshipSatisfaction,2
1292,RelationshipSatisfaction,4
1293,RelationshipSatisfaction,3
1294,RelationshipSatisfaction,1
1295,RelationshipSatisfaction,4
1296,RelationshipSatisfaction,2
1297,RelationshipSatisfaction,3
1298,RelationshipSatisfaction,4
1299,RelationshipSatisfaction,4
1300,RelationshipSatisfaction,3
1301,RelationshipSatisfaction,4
1302,RelationshipSatisfaction,2
1303,RelationshipSatisfaction,3
1304,RelationshipSatisfaction,2
1305,RelationshipSatisfaction,2
1306,RelationshipSatisfaction,4
1307,RelationshipSatisfaction,3
1308,RelationshipSatisfaction,1
1309,RelationshipSatisfaction,1
1310,RelationshipSatisfaction,2
1311,RelationshipSatisfaction,3
1312,RelationshipSatisfaction,3
1313,RelationshipSatisfaction,4
1314,RelationshipSatisfaction,2
1315,RelationshipSatisfaction,4
1316,RelationshipSatisfaction,3
1317,RelationshipSatisfaction,3
1318,RelationshipSatisfaction,2
1319,RelationshipSatisfaction,3
1320,RelationshipSatisfaction,2
1321,RelationshipSatisfaction,3
1322,RelationshipSatisfaction,3
1323,RelationshipSatisfaction,2
1324,RelationshipSatisfaction,4
1325,RelationshipSatisfaction,4
1326,RelationshipSatisfaction,3
1327,RelationshipSatisfaction,4
1328,RelationshipSatisfaction,4
1329,RelationshipSatisfaction,4
1330,RelationshipSatisfaction,4
1331,RelationshipSatisfaction,4
1332,RelationshipSatisfaction,2
1333,RelationshipSatisfaction,3
1334,RelationshipSatisfaction,4
1335,RelationshipSatisfaction,2
1336,RelationshipSatisfaction,2
1337,RelationshipSatisfaction,4
1338,RelationshipSatisfaction,3
1339,RelationshipSatisfaction,1
1340,RelationshipSatisfaction,1
1341,RelationshipSatisfaction,1
1342,RelationshipSatisfaction,4
1343,RelationshipSatisfaction,2
1344,RelationshipSatisfaction,3
1345,RelationshipSatisfaction,4
1346,RelationshipSatisfaction,4
1347,RelationshipSatisfaction,4
1348,RelationshipSatisfaction,1
1349,RelationshipSatisfaction,3
1350,RelationshipSatisfaction,2
1351,RelationshipSatisfaction,2
1352,RelationshipSatisfaction,4
1353,RelationshipSatisfaction,2
1354,RelationshipSatisfaction,4
1355,RelationshipSatisfaction,3
1356,RelationshipSatisfaction,3
1357,RelationshipSatisfaction,2
1358,RelationshipSatisfaction,4
1359,RelationshipSatisfaction,3
1360,RelationshipSatisfaction,2
1361,RelationshipSatisfaction,1
1362,RelationshipSatisfaction,3
1363,RelationshipSatisfaction,2
1364,RelationshipSatisfaction,3
1365,RelationshipSatisfaction,4
1366,RelationshipSatisfaction,3
1367,RelationshipSatisfaction,3
1368,RelationshipSatisfaction,2
1369,RelationshipSatisfaction,4
1370,RelationshipSatisfaction,3
1371,RelationshipSatisfaction,3
1372,RelationshipSatisfaction,4
1373,RelationshipSatisfaction,3
1374,RelationshipSatisfaction,3
1375,RelationshipSatisfaction,1
1376,RelationshipSatisfaction,4
1377,RelationshipSatisfaction,4
1378,RelationshipSatisfaction,3
1379,RelationshipSatisfaction,1
1380,RelationshipSatisfaction,4
1381,RelationshipSatisfaction,3
1382,RelationshipSatisfaction,4
1383,RelationshipSatisfaction,2
1384,RelationshipSatisfaction,1
1385,RelationshipSatisfaction,3
1386,RelationshipSatisfaction,4
1387,RelationshipSatisfaction,1
1388,RelationshipSatisfaction,2
1389,RelationshipSatisfaction,2
1390,RelationshipSatisfaction,1
1391,RelationshipSatisfaction,1
1392,RelationshipSatisfaction,4
1393,RelationshipSatisfaction,1
1394,RelationshipSatisfaction,2
1395,RelationshipSatisfaction,3
1396,RelationshipSatisfaction,2
1397,RelationshipSatisfaction,3
1398,RelationshipSatisfaction,3
1399,RelationshipSatisfaction,2
1400,RelationshipSatisfaction,2
1401,RelationshipSatisfaction,1
1402,RelationshipSatisfaction,3
1403,RelationshipSatisfaction,1
1404,RelationshipSatisfaction,4
1405,RelationshipSatisfaction,3
1406,RelationshipSatisfaction,4
1407,RelationshipSatisfaction,2
1408,RelationshipSatisfaction,3
1409,RelationshipSatisfaction,1
1410,RelationshipSatisfaction,3
1411,RelationshipSatisfaction,3
1412,RelationshipSatisfaction,3
1413,RelationshipSatisfaction,3
1414,RelationshipSatisfaction,2
1415,RelationshipSatisfaction,3
1416,RelationshipSatisfaction,1
1417,RelationshipSatisfaction,3
1418,RelationshipSatisfaction,4
1419,RelationshipSatisfaction,3
1420,RelationshipSatisfaction,1
1421,RelationshipSatisfaction,1
1422,RelationshipSatisfaction,3
1423,RelationshipSatisfaction,4
1424,RelationshipSatisfaction,2
1425,RelationshipSatisfaction,1
1426,RelationshipSatisfaction,3
1427,RelationshipSatisfaction,3
1428,RelationshipSatisfaction,2
1429,RelationshipSatisfaction,1
1430,RelationshipSatisfaction,1
1431,RelationshipSatisfaction,3
1432,RelationshipSatisfaction,1
1433,RelationshipSatisfaction,2
1434,RelationshipSatisfaction,2
1435,RelationshipSatisfaction,3
1436,RelationshipSatisfaction,4
1437,RelationshipSatisfaction,3
1438,RelationshipSatisfaction,1
1439,RelationshipSatisfaction,3
1440,RelationshipSatisfaction,2
1441,RelationshipSatisfaction,1
1442,RelationshipSatisfaction,2
1443,RelationshipSatisfaction,1
1444,RelationshipSatisfaction,4
1445,RelationshipSatisfaction,3
1446,RelationshipSatisfaction,4
1447,RelationshipSatisfaction,1
1448,RelationshipSatisfaction,3
1449,RelationshipSatisfaction,4
1450,RelationshipSatisfaction,3
1451,RelationshipSatisfaction,3
1452,RelationshipSatisfaction,4
1453,RelationshipSatisfaction,1
1454,RelationshipSatisfaction,3
1455,RelationshipSatisfaction,4
1456,RelationshipSatisfaction,4
1457,RelationshipSatisfaction,2
1458,RelationshipSatisfaction,4
1459,RelationshipSatisfaction,1
1460,RelationshipSatisfaction,2
1461,RelationshipSatisfaction,2
1462,RelationshipSatisfaction,1
1463,RelationshipSatisfaction,2
1464,RelationshipSatisfaction,4
1465,RelationshipSatisfaction,3
1466,RelationshipSatisfaction,1
1467,RelationshipSatisfaction,2
1468,RelationshipSatisfaction,4
1469,RelationshipSatisfaction,1
0,WorkLifeBalance,1
1,WorkLifeBalance,3
2,WorkLifeBalance,3
3,WorkLifeBalance,3
4,WorkLifeBalance,3
5,WorkLifeBalance,2
6,WorkLifeBalance,2
7,WorkLifeBalance,3
8,WorkLifeBalance,3
9,WorkLifeBalance,2
10,WorkLifeBalance,3
11,WorkLifeBalance,3
12,WorkLifeBalance,2
13,WorkLifeBalance,3
14,WorkLifeBalance,3
15,WorkLifeBalance,3
16,WorkLifeBalance,2
17,WorkLifeBalance,2
18,WorkLifeBalance,3
19,WorkLifeBalance,3
20,WorkLifeBalance,2
21,WorkLifeBalance,3
22,WorkLifeBalance,3
23,WorkLifeBalance,3
24,WorkLifeBalance,3
25,WorkLifeBalance,2
26,WorkLifeBalance,3
27,WorkLifeBalance,3
28,WorkLifeBalance,3
29,WorkLifeBalance,2
30,WorkLifeBalance,3
31,WorkLifeBalance,4
32,WorkLifeBalance,3
33,WorkLifeBalance,4
34,WorkLifeBalance,2
35,WorkLifeBalance,2
36,WorkLifeBalance,3
37,WorkLifeBalance,3
38,WorkLifeBalance,4
39,WorkLifeBalance,3
40,WorkLifeBalance,3
41,WorkLifeBalance,3
42,WorkLifeBalance,2
43,WorkLifeBalance,3
44,WorkLifeBalance,3
45,WorkLifeBalance,3
46,WorkLifeBalance,3
47,WorkLifeBalance,3
48,WorkLifeBalance,3
49,WorkLifeBalance,3
50,WorkLifeBalance,3
51,WorkLifeBalance,2
52,WorkLifeBalance,2
53,WorkLifeBalance,3
54,WorkLifeBalance,2
55,WorkLifeBalance,3
56,WorkLifeBalance,2
57,WorkLifeBalance,3
58,WorkLifeBalance,2
59,WorkLifeBalance,4
60,WorkLifeBalance,3
61,WorkLifeBalance,3
62,WorkLifeBalance,2
63,WorkLifeBalance,2
64,WorkLifeBalance,3
65,WorkLifeBalance,3
66,WorkLifeBalance,3
67,WorkLifeBalance,3
68,WorkLifeBalance,2
69,WorkLifeBalance,2
70,WorkLifeBalance,2
71,WorkLifeBalance,3
72,WorkLifeBalance,3
73,WorkLifeBalance,3
74,WorkLifeBalance,3
75,WorkLifeBalance,3
76,WorkLifeBalance,3
77,WorkLifeBalance,4
78,WorkLifeBalance,4
79,WorkLifeBalance,3
80,WorkLifeBalance,2
81,WorkLifeBalance,3
82,WorkLifeBalance,3
83,WorkLifeBalance,3
84,WorkLifeBalance,3
85,WorkLifeBalance,2
86,WorkLifeBalance,3
87,WorkLifeBalance,3
88,WorkLifeBalance,3
89,WorkLifeBalance,3
90,WorkLifeBalance,2
91,WorkLifeBalance,1
92,WorkLifeBalance,2
93,WorkLifeBalance,2
94,WorkLifeBalance,3
95,WorkLifeBalance,1
96,WorkLifeBalance,2
97,WorkLifeBalance,4
98,WorkLifeBalance,2
99,WorkLifeBalance,4
100,WorkLifeBalance,3
101,WorkLifeBalance,3
102,WorkLifeBalance,3
103,WorkLifeBalance,3
104,WorkLifeBalance,4
105,WorkLifeBalance,3
106,WorkLifeBalance,2
107,WorkLifeBalance,3
108,WorkLifeBalance,3
109,WorkLifeBalance,3
110,WorkLifeBalance,2
111,WorkLifeBalance,3
112,WorkLifeBalance,3
113,WorkLifeBalance,3
114,WorkLifeBalance,3
115,WorkLifeBalance,3
116,WorkLifeBalance,3
117,WorkLifeBalance,3
118,WorkLifeBalance,3
119,WorkLifeBalance,4
120,WorkLifeBalance,2
121,WorkLifeBalance,4
122,WorkLifeBalance,3
123,WorkLifeBalance,3
124,WorkLifeBalance,2
125,WorkLifeBalance,2
126,WorkLifeBalance,2
127,WorkLifeBalance,2
128,WorkLifeBalance,3
129,WorkLifeBalance,2
130,WorkLifeBalance,3
131,WorkLifeBalance,3
132,WorkLifeBalance,3
133,WorkLifeBalance,3
134,WorkLifeBalance,3
135,WorkLifeBalance,3
136,WorkLifeBalance,3
137,WorkLifeBalance,4
138,WorkLifeBalance,3
139,WorkLifeBalance,1
140,WorkLifeBalance,4
141,WorkLifeBalance,2
142,WorkLifeBalance,3
143,WorkLifeBalance,2
144,WorkLifeBalance,4
145,WorkLifeBalance,3
146,WorkLifeBalance,3
147,WorkLifeBalance,2
148,WorkLifeBalance,3
149,WorkLifeBalance,3
150,WorkLifeBalance,3
151,WorkLifeBalance,3
152,WorkLifeBalance,1
153,WorkLifeBalance,1
154,WorkLifeBalance,3
155,WorkLifeBalance,3
156,WorkLifeBalance,3
157,WorkLifeBalance,2
158,WorkLifeBalance,2
159,WorkLifeBalance,3
160,WorkLifeBalance,3
161,WorkLifeBalance,1
162,WorkLifeBalance,1
163,WorkLifeBalance,1
164,WorkLifeBalance,2
165,WorkLifeBalance,3
166,WorkLifeBalance,3
167,WorkLifeBalance,3
168,WorkLifeBalance,4
169,WorkLifeBalance,3
170,WorkLifeBalance,2
171,WorkLifeBalance,4
172,WorkLifeBalance,2
173,WorkLifeBalance,3
174,WorkLifeBalance,4
175,WorkLifeBalance,3
176,WorkLifeBalance,4
177,WorkLifeBalance,2
178,WorkLifeBalance,3
179,WorkLifeBalance,3
180,WorkLifeBalance,3
181,WorkLifeBalance,3
182,WorkLifeBalance,2
183,WorkLifeBalance,2
184,WorkLifeBalance,3
185,WorkLifeBalance,3
186,WorkLifeBalance,3
187,WorkLifeBalance,3
188,WorkLifeBalance,2
189,WorkLifeBalance,3
190,WorkLifeBalance,3
191,WorkLifeBalance,2
192,WorkLifeBalance,3
193,WorkLifeBalance,4
194,WorkLifeBalance,3
195,WorkLifeBalance,2
196,WorkLifeBalance,3
197,WorkLifeBalance,3
198,WorkLifeBalance,3
199,WorkLifeBalance,1
200,WorkLifeBalance,3
201,WorkLifeBalance,3
202,WorkLifeBalance,4
203,WorkLifeBalance,4
204,WorkLifeBalance,3
205,WorkLifeBalance,2
206,WorkLifeBalance,2
207,WorkLifeBalance,3
208,WorkLifeBalance,1
209,WorkLifeBalance,3
210,WorkLifeBalance,2
211,WorkLifeBalance,3
212,WorkLifeBalance,3
213,WorkLifeBalance,1
214,WorkLifeBalance,3
215,WorkLifeBalance,3
216,WorkLifeBalance,2
217,WorkLifeBalance,2
218,WorkLifeBalance,3
219,WorkLifeBalance,3
220,WorkLifeBalance,4
221,WorkLifeBalance,3
222,WorkLifeBalance,3
223,WorkLifeBalance,2
224,WorkLifeBalance,3
225,WorkLifeBalance,3
226,WorkLifeBalance,3
227,WorkLifeBalance,3
228,WorkLifeBalance,4
229,WorkLifeBalance,2
230,WorkLifeBalance,2
231,WorkLifeBalance,3
232,WorkLifeBalance,2
233,WorkLifeBalance,2
234,WorkLifeBalance,1
235,WorkLifeBalance,3
236,WorkLifeBalance,4
237,WorkLifeBalance,4
238,WorkLifeBalance,3
239,WorkLifeBalance,1
240,WorkLifeBalance,3
241,WorkLifeBalance,3
242,WorkLifeBalance,2
243,WorkLifeBalance,3
244,WorkLifeBalance,3
245,WorkLifeBalance,3
246,WorkLifeBalance,2
247,WorkLifeBalance,3
248,WorkLifeBalance,2
249,WorkLifeBalance,3
250,WorkLifeBalance,3
251,WorkLifeBalance,3
252,WorkLifeBalance,3
253,WorkLifeBalance,3
254,WorkLifeBalance,3
255,WorkLifeBalance,3
256,WorkLifeBalance,3
257,WorkLifeBalance,3
258,WorkLifeBalance,2
259,WorkLifeBalance,4
260,WorkLifeBalance,1
261,WorkLifeBalance,3
262,WorkLifeBalance,3
263,WorkLifeBalance,2
264,WorkLifeBalance,1
265,WorkLifeBalance,3
266,WorkLifeBalance,3
267,WorkLifeBalance,3
268,WorkLifeBalance,3
269,WorkLifeBalance,3
270,WorkLifeBalance,3
271,WorkLifeBalance,2
272,WorkLifeBalance,2
273,WorkLifeBalance,4
274,WorkLifeBalance,4
275,WorkLifeBalance,3
276,WorkLifeBalance,2
277,WorkLifeBalance,3
278,WorkLifeBalance,1
279,WorkLifeBalance,2
280,WorkLifeBalance,2
281,WorkLifeBalance,3
282,WorkLifeBalance,2
283,WorkLifeBalance,3
284,WorkLifeBalance,3
285,WorkLifeBalance,3
286,WorkLifeBalance,1
287,WorkLifeBalance,3
288,WorkLifeBalance,3
289,WorkLifeBalance,3
290,WorkLifeBalance,3
291,WorkLifeBalance,3
292,WorkLifeBalance,2
293,WorkLifeBalance,3
294,WorkLifeBalance,2
295,WorkLifeBalance,4
296,WorkLifeBalance,3
297,WorkLifeBalance,2
298,WorkLifeBalance,3
299,WorkLifeBalance,3
300,WorkLifeBalance,3
301,WorkLifeBalance,3
302,WorkLifeBalance,3
303,WorkLifeBalance,2
304,WorkLifeBalance,2
305,WorkLifeBalance,3
306,WorkLifeBalance,2
307,WorkLifeBalance,3
308,WorkLifeBalance,3
309,WorkLifeBalance,3
310,WorkLifeBalance,3
311,WorkLifeBalance,3
312,WorkLifeBalance,1
313,WorkLifeBalance,3
314,WorkLifeBalance,3
315,WorkLifeBalance,3
316,WorkLifeBalance,3
317,WorkLifeBalance,2
318,WorkLifeBalance,2
319,WorkLifeBalance,3
320,WorkLifeBalance,3
321,WorkLifeBalance,3
322,WorkLifeBalance,2
323,WorkLifeBalance,2
324,WorkLifeBalance,3
325,WorkLifeBalance,3
326,WorkLifeBalance,3
327,WorkLifeBalance,2
328,WorkLifeBalance,2
329,WorkLifeBalance,3
330,WorkLifeBalance,4
331,WorkLifeBalance,3
332,WorkLifeBalance,2
333,WorkLifeBalance,2
334,WorkLifeBalance,3
335,WorkLifeBalance,2
336,WorkLifeBalance,2
337,WorkLifeBalance,3
338,WorkLifeBalance,3
339,WorkLifeBalance,3
340,WorkLifeBalance,2
341,WorkLifeBalance,3
342,WorkLifeBalance,2
343,WorkLifeBalance,3
344,WorkLifeBalance,3
345,WorkLifeBalance,2
346,WorkLifeBalance,3
347,WorkLifeBalance,3
348,WorkLifeBalance,3
349,WorkLifeBalance,2
350,WorkLifeBalance,3
351,WorkLifeBalance,3
352,WorkLifeBalance,1
353,WorkLifeBalance,3
354,WorkLifeBalance,4
355,WorkLifeBalance,3
356,WorkLifeBalance,3
357,WorkLifeBalance,3
358,WorkLifeBalance,3
359,WorkLifeBalance,3
360,WorkLifeBalance,3
361,WorkLifeBalance,3
362,WorkLifeBalance,2
363,WorkLifeBalance,3
364,WorkLifeBalance,3
365,WorkLifeBalance,4
366,WorkLifeBalance,3
367,WorkLifeBalance,3
368,WorkLifeBalance,3
369,WorkLifeBalance,3
370,WorkLifeBalance,3
371,WorkLifeBalance,3
372,WorkLifeBalance,3
373,WorkLifeBalance,3
374,WorkLifeBalance,3
375,WorkLifeBalance,3
376,WorkLifeBalance,2
377,WorkLifeBalance,3
378,WorkLifeBalance,2
379,WorkLifeBalance,3
380,WorkLifeBalance,4
381,WorkLifeBalance,3
382,WorkLifeBalance,3
383,WorkLifeBalance,3
384,WorkLifeBalance,3
385,WorkLifeBalance,3
386,WorkLifeBalance,2
387,WorkLifeBalance,3
388,WorkLifeBalance,3
389,WorkLifeBalance,2
390,WorkLifeBalance,3
391,WorkLifeBalance,3
392,WorkLifeBalance,2
393,WorkLifeBalance,3
394,WorkLifeBalance,1
395,WorkLifeBalance,3
396,WorkLifeBalance,3
397,WorkLifeBalance,3
398,WorkLifeBalance,3
399,WorkLifeBalance,3
400,WorkLifeBalance,3
401,WorkLifeBalance,2
402,WorkLifeBalance,3
403,WorkLifeBalance,3
404,WorkLifeBalance,3
405,WorkLifeBalance,3
406,WorkLifeBalance,3
407,WorkLifeBalance,2
408,WorkLifeBalance,1
409,WorkLifeBalance,3
410,WorkLifeBalance,3
411,WorkLifeBalance,1
412,WorkLifeBalance,2
413,WorkLifeBalance,4
414,WorkLifeBalance,3
415,WorkLifeBalance,2
416,WorkLifeBalance,3
417,WorkLifeBalance,3
418,WorkLifeBalance,1
419,WorkLifeBalance,1
420,WorkLifeBalance,3
421,WorkLifeBalance,4
422,WorkLifeBalance,4
423,WorkLifeBalance,3
424,WorkLifeBalance,2
425,WorkLifeBalance,3
426,WorkLifeBalance,2
427,WorkLifeBalance,4
428,WorkLifeBalance,3
429,WorkLifeBalance,1
430,WorkLifeBalance,3
431,WorkLifeBalance,3
432,WorkLifeBalance,3
433,WorkLifeBalance,3
434,WorkLifeBalance,4
435,WorkLifeBalance,4
436,WorkLifeBalance,3
437,WorkLifeBalance,3
438,WorkLifeBalance,3
439,WorkLifeBalance,3
440,WorkLifeBalance,3
441,WorkLifeBalance,3
442,WorkLifeBalance,2
443,WorkLifeBalance,3
444,WorkLifeBalance,3
445,WorkLifeBalance,3
446,WorkLifeBalance,3
447,WorkLifeBalance,3
448,WorkLifeBalance,3
449,WorkLifeBalance,3
450,WorkLifeBalance,4
451,WorkLifeBalance,2
452,WorkLifeBalance,4
